track_id,album_id,artist_id,artist,track,album_name,album_type,album_date,album_tracks,album_pic,genres
743KInv5knd9RNIbf0ZFWv,1Q3kfxbwLoF0wELqi2KrkS,0sihhSAp2JQBQ2oqapkVxV,Logos,Terra incognita (2023 Remastered Version),Bokeh,Album,2023-11-17,"Il grande fiume (2023 Remix) (18:06)/Arc en ciel (2023 Remix) (02:36)/Sentiero nel prato, porta nell'universo (2023 Remix) (09:47)/Un giorno (2023 Remix) (05:19)/In una nuova terra? (2023 Remix) (04:40)/Arc en ciel 2 (2023 Remix) (02:36)/Prologo (2023 Remastered Version) (05:04)/Ezra Pound (2023 Remastered Version) (07:15)/'99 (2023 Remastered Version) (10:46)/La leggerezza della libertà (2023 Remastered Version) (02:50)/Asrava (2023 Remastered Version) (09:08)/Terra incognita (2023 Remastered Version) (07:49)/Epilogo (2023 Remastered Version) (03:35",https://i.scdn.co/image/ab67616d00001e024484c45f75fee5aebf6787a2,Progressive Rock/Art Rock
0P2h0qWNL6Nyc4RqNtqdaN,1Q3kfxbwLoF0wELqi2KrkS,0sihhSAp2JQBQ2oqapkVxV,Logos,Asrava (2023 Remastered Version),Bokeh,Album,2023-11-17,"Il grande fiume (2023 Remix) (18:06)/Arc en ciel (2023 Remix) (02:36)/Sentiero nel prato, porta nell'universo (2023 Remix) (09:47)/Un giorno (2023 Remix) (05:19)/In una nuova terra? (2023 Remix) (04:40)/Arc en ciel 2 (2023 Remix) (02:36)/Prologo (2023 Remastered Version) (05:04)/Ezra Pound (2023 Remastered Version) (07:15)/'99 (2023 Remastered Version) (10:46)/La leggerezza della libertà (2023 Remastered Version) (02:50)/Asrava (2023 Remastered Version) (09:08)/Terra incognita (2023 Remastered Version) (07:49)/Epilogo (2023 Remastered Version) (03:35",https://i.scdn.co/image/ab67616d00001e024484c45f75fee5aebf6787a2,Progressive Rock/Art Rock
5K9jL0M4x5sCjujENxFofk,1Q3kfxbwLoF0wELqi2KrkS,0sihhSAp2JQBQ2oqapkVxV,Logos,La leggerezza della libertà (2023 Remastered Version),Bokeh,Album,2023-11-17,"Il grande fiume (2023 Remix) (18:06)/Arc en ciel (2023 Remix) (02:36)/Sentiero nel prato, porta nell'universo (2023 Remix) (09:47)/Un giorno (2023 Remix) (05:19)/In una nuova terra? (2023 Remix) (04:40)/Arc en ciel 2 (2023 Remix) (02:36)/Prologo (2023 Remastered Version) (05:04)/Ezra Pound (2023 Remastered Version) (07:15)/'99 (2023 Remastered Version) (10:46)/La leggerezza della libertà (2023 Remastered Version) (02:50)/Asrava (2023 Remastered Version) (09:08)/Terra incognita (2023 Remastered Version) (07:49)/Epilogo (2023 Remastered Version) (03:35",https://i.scdn.co/image/ab67616d00001e024484c45f75fee5aebf6787a2,Progressive Rock/Art Rock
7htfBcBvgKeGVXYxfx2xFA,1Q3kfxbwLoF0wELqi2KrkS,0sihhSAp2JQBQ2oqapkVxV,Logos,'99 (2023 Remastered Version),Bokeh,Album,2023-11-17,"Il grande fiume (2023 Remix) (18:06)/Arc en ciel (2023 Remix) (02:36)/Sentiero nel prato, porta nell'universo (2023 Remix) (09:47)/Un giorno (2023 Remix) (05:19)/In una nuova terra? (2023 Remix) (04:40)/Arc en ciel 2 (2023 Remix) (02:36)/Prologo (2023 Remastered Version) (05:04)/Ezra Pound (2023 Remastered Version) (07:15)/'99 (2023 Remastered Version) (10:46)/La leggerezza della libertà (2023 Remastered Version) (02:50)/Asrava (2023 Remastered Version) (09:08)/Terra incognita (2023 Remastered Version) (07:49)/Epilogo (2023 Remastered Version) (03:35",https://i.scdn.co/image/ab67616d00001e024484c45f75fee5aebf6787a2,Progressive Rock/Art Rock
3UDk7GHjm739z2byv8k6PU,1Q3kfxbwLoF0wELqi2KrkS,0sihhSAp2JQBQ2oqapkVxV,Logos,Ezra Pound (2023 Remastered Version),Bokeh,Album,2023-11-17,"Il grande fiume (2023 Remix) (18:06)/Arc en ciel (2023 Remix) (02:36)/Sentiero nel prato, porta nell'universo (2023 Remix) (09:47)/Un giorno (2023 Remix) (05:19)/In una nuova terra? (2023 Remix) (04:40)/Arc en ciel 2 (2023 Remix) (02:36)/Prologo (2023 Remastered Version) (05:04)/Ezra Pound (2023 Remastered Version) (07:15)/'99 (2023 Remastered Version) (10:46)/La leggerezza della libertà (2023 Remastered Version) (02:50)/Asrava (2023 Remastered Version) (09:08)/Terra incognita (2023 Remastered Version) (07:49)/Epilogo (2023 Remastered Version) (03:35",https://i.scdn.co/image/ab67616d00001e024484c45f75fee5aebf6787a2,Progressive Rock/Art Rock
3CYdYSc42Bx6D52mNlbHMu,1Q3kfxbwLoF0wELqi2KrkS,0sihhSAp2JQBQ2oqapkVxV,Logos,Prologo (2023 Remastered Version),Bokeh,Album,2023-11-17,"Il grande fiume (2023 Remix) (18:06)/Arc en ciel (2023 Remix) (02:36)/Sentiero nel prato, porta nell'universo (2023 Remix) (09:47)/Un giorno (2023 Remix) (05:19)/In una nuova terra? (2023 Remix) (04:40)/Arc en ciel 2 (2023 Remix) (02:36)/Prologo (2023 Remastered Version) (05:04)/Ezra Pound (2023 Remastered Version) (07:15)/'99 (2023 Remastered Version) (10:46)/La leggerezza della libertà (2023 Remastered Version) (02:50)/Asrava (2023 Remastered Version) (09:08)/Terra incognita (2023 Remastered Version) (07:49)/Epilogo (2023 Remastered Version) (03:35",https://i.scdn.co/image/ab67616d00001e024484c45f75fee5aebf6787a2,Progressive Rock/Art Rock
4iNjJNcibSvB1TvpYaBYo9,1Q3kfxbwLoF0wELqi2KrkS,0sihhSAp2JQBQ2oqapkVxV,Logos,Arc en ciel 2 (2023 Remix),Bokeh,Album,2023-11-17,"Il grande fiume (2023 Remix) (18:06)/Arc en ciel (2023 Remix) (02:36)/Sentiero nel prato, porta nell'universo (2023 Remix) (09:47)/Un giorno (2023 Remix) (05:19)/In una nuova terra? (2023 Remix) (04:40)/Arc en ciel 2 (2023 Remix) (02:36)/Prologo (2023 Remastered Version) (05:04)/Ezra Pound (2023 Remastered Version) (07:15)/'99 (2023 Remastered Version) (10:46)/La leggerezza della libertà (2023 Remastered Version) (02:50)/Asrava (2023 Remastered Version) (09:08)/Terra incognita (2023 Remastered Version) (07:49)/Epilogo (2023 Remastered Version) (03:35",https://i.scdn.co/image/ab67616d00001e024484c45f75fee5aebf6787a2,Progressive Rock/Art Rock
3Q2bZxxz2xEftFV7feGcpN,1Q3kfxbwLoF0wELqi2KrkS,0sihhSAp2JQBQ2oqapkVxV,Logos,Un giorno (2023 Remix),Bokeh,Album,2023-11-17,"Il grande fiume (2023 Remix) (18:06)/Arc en ciel (2023 Remix) (02:36)/Sentiero nel prato, porta nell'universo (2023 Remix) (09:47)/Un giorno (2023 Remix) (05:19)/In una nuova terra? (2023 Remix) (04:40)/Arc en ciel 2 (2023 Remix) (02:36)/Prologo (2023 Remastered Version) (05:04)/Ezra Pound (2023 Remastered Version) (07:15)/'99 (2023 Remastered Version) (10:46)/La leggerezza della libertà (2023 Remastered Version) (02:50)/Asrava (2023 Remastered Version) (09:08)/Terra incognita (2023 Remastered Version) (07:49)/Epilogo (2023 Remastered Version) (03:35",https://i.scdn.co/image/ab67616d00001e024484c45f75fee5aebf6787a2,Progressive Rock/Art Rock
0kVMF0D8RSi2cTowFIwdo5,7A0JcNzfXqrWXFoFv7TAsC,2hGh5VOeeqimQFxqXvfCUf,John Coltrane,Joy - Alternate Version,First Meditations (Expanded Edition),Album,1977-12-01,Love (08:04)/Compassion (09:32)/Joy (08:52)/Consequences (07:21)/Serenity (06:12)/Joy - Alternate Version (12:14,https://i.scdn.co/image/ab67616d00001e02c886efe0f0e719b057e09924,Jazz/Hard Bop/Free Jazz/Bebop/Cool Jazz/Jazz Blues
385oFBmR10KopjBQHFggC2,7A0JcNzfXqrWXFoFv7TAsC,2hGh5VOeeqimQFxqXvfCUf,John Coltrane,Serenity,First Meditations (Expanded Edition),Album,1977-12-01,Love (08:04)/Compassion (09:32)/Joy (08:52)/Consequences (07:21)/Serenity (06:12)/Joy - Alternate Version (12:14,https://i.scdn.co/image/ab67616d00001e02c886efe0f0e719b057e09924,Jazz/Hard Bop/Free Jazz/Bebop/Cool Jazz/Jazz Blues
